ID,일자,토크 수,댓글 수,조회 수,공유 수,좋아요 수
ID_066,2022-01-13,63,65,68801,21,117
ID_066,2023-06-07,64,65,69080,21,117
ID_066,2023-09-18,65,66,69286,21,117
ID_064,2021-07-19,3,4,5526,7,2
ID_064,2021-07-20,4,6,6207,7,2
ID_064,2021-07-22,8,10,9337,8,2
ID_064,2021-07-28,10,14,10875,8,2
ID_064,2021-07-29,11,15,11518,8,2
ID_064,2021-08-03,12,17,12145,8,2
ID_064,2021-08-05,13,19,12947,8,2
ID_064,2021-08-06,15,20,15013,8,3
ID_064,2021-08-07,16,21,15641,8,3
ID_064,2021-08-10,17,22,16254,8,3
ID_064,2021-08-11,20,24,17556,8,3
ID_064,2021-08-13,22,26,18805,8,3
ID_064,2021-08-18,23,27,19434,8,3
ID_064,2021-08-19,25,27,19443,8,3
ID_064,2021-08-24,26,28,20015,8,3
ID_064,2021-08-25,31,32,23491,8,3
ID_064,2021-08-26,32,33,24047,8,3
ID_064,2021-08-27,34,36,25163,8,3
ID_064,2021-08-29,37,39,26846,8,3
ID_064,2021-08-30,42,43,29199,8,3
ID_064,2021-08-31,52,59,37749,8,3
ID_064,2021-09-07,54,60,39678,8,4
ID_064,2021-09-08,55,60,41450,9,6
ID_064,2021-09-10,56,61,42503,9,6
ID_064,2021-09-16,57,61,44197,12,6
ID_064,2021-09-23,58,62,45109,12,6
ID_064,2021-10-07,59,62,45121,12,6
ID_068,2021-08-01,1,0,44,0,0
ID_068,2021-08-04,2,0,1416,0,0
ID_068,2021-08-05,3,1,2228,0,0
ID_068,2021-08-07,4,1,4345,0,8
ID_068,2021-08-08,5,1,4346,0,8
ID_068,2021-08-10,7,5,5932,0,8
ID_068,2021-08-12,8,5,7216,1,9
ID_068,2021-08-18,9,5,7220,1,9
ID_068,2021-08-26,11,7,8875,1,9
ID_068,2021-08-27,14,7,11916,7,14
ID_068,2021-08-31,17,14,14443,7,14
ID_068,2021-09-05,18,17,15289,7,14
ID_068,2021-09-07,19,17,16540,8,16
ID_068,2021-09-10,25,32,21932,8,28
ID_068,2021-09-14,26,32,21936,8,28
ID_068,2021-09-17,27,32,23000,8,28
ID_068,2021-09-18,28,36,23849,8,28
ID_068,2021-09-23,29,37,24663,8,28
ID_068,2021-10-15,30,37,25826,10,31
ID_067,2021-07-28,1,0,1812,0,0
ID_067,2021-08-04,5,4,5361,0,0
ID_067,2021-08-09,15,23,19576,5,41
ID_067,2021-08-10,20,27,22453,5,41
ID_067,2021-08-11,26,35,30138,5,46
ID_067,2021-08-12,29,41,32868,5,46
ID_067,2021-08-17,32,44,34510,5,46
ID_067,2021-08-18,33,45,35124,5,46
ID_067,2021-08-19,35,47,36553,5,46
ID_067,2021-08-21,36,48,37340,5,46
ID_067,2021-08-22,38,51,38314,5,46
ID_067,2021-08-24,39,52,39131,5,46
ID_067,2021-08-25,40,55,39911,5,46
ID_067,2021-08-27,41,56,40650,5,46
ID_067,2021-08-30,42,57,41500,5,46
ID_067,2021-09-05,43,58,42353,5,46
ID_067,2021-09-06,44,59,43699,8,50
ID_067,2021-09-08,46,61,45532,8,50
ID_067,2021-09-09,47,62,46445,8,50
ID_067,2021-09-14,50,65,49438,8,51
ID_067,2021-09-24,51,65,51278,8,58
ID_067,2021-09-27,52,68,52660,8,59
ID_067,2021-09-28,54,69,53585,8,59
ID_067,2021-10-02,55,69,54652,8,60
ID_067,2021-11-01,56,71,55903,8,65
ID_067,2021-11-08,57,72,56895,8,65
ID_067,2022-01-04,58,72,58168,10,65
ID_072,2021-08-19,2,0,3151,4,0
ID_072,2021-09-01,3,0,3185,4,0
ID_072,2021-09-22,5,10,5250,4,3
ID_072,2021-09-23,6,12,6228,4,3
ID_072,2021-09-30,7,12,7684,4,3
ID_072,2021-10-08,8,12,8759,4,3
ID_072,2021-10-27,9,14,9552,4,3
ID_072,2021-11-01,13,23,12745,5,3
ID_072,2021-11-03,14,24,13511,5,3
ID_072,2021-11-09,15,24,14763,6,3
ID_072,2022-01-04,16,24,15723,8,3
ID_073,2021-08-27,1,1,1042,0,1
ID_073,2021-09-06,2,2,1684,0,1
ID_073,2021-09-08,3,3,2276,0,1
ID_073,2021-09-13,5,9,3304,0,1
ID_073,2021-09-14,6,10,3776,0,1
ID_073,2021-09-15,7,11,4800,0,1
ID_073,2021-09-16,8,11,5371,0,2
ID_073,2021-09-17,9,12,5875,1,2
ID_073,2021-09-19,10,12,5876,1,2
ID_073,2021-09-20,12,13,6392,1,2
ID_073,2021-09-25,13,14,6850,1,2
ID_073,2021-09-27,14,15,7348,1,2
ID_073,2021-10-04,15,15,7373,1,2
ID_073,2021-10-06,16,16,7866,1,3
ID_073,2021-10-07,17,17,8295,1,3
ID_073,2021-10-08,20,20,9809,1,4
ID_073,2021-10-11,22,22,11017,1,4
ID_073,2021-10-12,24,30,12539,1,8
ID_073,2021-10-14,25,31,13266,1,8
ID_073,2021-10-16,27,33,14711,1,9
ID_073,2021-10-22,29,34,15770,1,14
ID_073,2021-10-26,30,35,16434,1,14
ID_073,2021-10-28,31,36,17084,1,15
ID_073,2021-10-29,32,37,17738,1,16
ID_073,2021-11-08,34,40,19311,1,20
ID_073,2021-12-02,35,40,19884,1,21
ID_070,2021-08-16,1,0,2742,0,0
ID_070,2021-08-18,2,0,5303,0,0
ID_070,2021-08-23,6,3,9385,0,3
ID_070,2021-08-26,9,6,10917,0,3
ID_070,2021-08-27,14,9,17309,3,8
ID_070,2021-08-28,16,11,18370,3,8
ID_070,2021-08-30,19,13,19469,3,8
ID_070,2021-08-31,25,21,23063,3,9
ID_070,2021-09-01,27,24,24326,3,11
ID_070,2021-09-02,33,36,27904,3,11
ID_070,2021-09-03,35,38,29341,3,11
ID_070,2021-09-04,36,38,29342,3,11
ID_070,2021-09-06,40,44,31581,3,11
ID_070,2021-09-07,43,52,33512,3,11
ID_070,2021-09-08,47,55,35147,3,11
ID_070,2021-09-09,51,59,37338,3,11
ID_070,2021-09-10,53,61,38482,3,12
ID_070,2021-09-11,55,63,39292,3,12
ID_070,2021-09-12,60,67,40957,3,12
ID_070,2021-09-13,66,69,43082,3,13
ID_070,2021-09-14,68,69,44059,3,13
ID_070,2021-09-15,69,73,44521,3,13
ID_070,2021-09-16,72,78,45932,4,13
ID_070,2021-09-17,77,82,48592,4,14
ID_070,2021-09-18,81,87,50815,4,14
ID_070,2021-09-19,83,89,51864,4,14
ID_070,2021-09-20,86,94,53274,5,14
ID_070,2021-09-22,89,99,54691,6,14
ID_070,2021-09-23,92,102,55777,6,14
ID_070,2021-09-25,96,106,57403,6,14
ID_070,2021-09-27,103,115,60341,6,14
ID_070,2021-09-28,107,121,61754,6,14
ID_070,2021-09-29,108,124,62310,6,14
ID_070,2021-09-30,109,126,62788,6,14
ID_070,2021-10-01,113,130,64854,6,14
ID_070,2021-10-03,115,130,65394,6,14
ID_070,2021-10-04,121,134,68174,6,14
ID_070,2021-10-05,125,140,69669,6,14
ID_070,2021-10-06,127,142,70907,6,14
ID_070,2021-10-07,129,143,71896,6,14
ID_070,2021-10-08,131,145,72932,6,14
ID_070,2021-10-09,134,148,74272,6,14
ID_070,2021-10-10,137,151,75583,6,14
ID_070,2021-10-11,142,162,77540,6,14
ID_070,2021-10-12,155,184,81630,6,14
ID_070,2021-10-13,159,186,83719,6,15
ID_070,2021-10-14,160,186,84225,6,15
ID_070,2021-10-18,161,187,84776,6,15
ID_070,2021-10-19,164,192,86409,6,15
ID_070,2021-10-20,166,195,87473,6,15
ID_070,2021-10-21,167,195,89994,7,17
ID_070,2021-10-22,173,202,92762,7,21
ID_070,2021-10-24,174,204,93333,7,21
ID_070,2021-10-25,176,207,94533,7,23
ID_070,2021-10-26,177,208,95103,7,23
ID_070,2021-10-27,178,208,95656,7,23
ID_070,2021-10-29,179,209,96211,7,23
ID_070,2021-10-31,180,210,96716,7,23
ID_070,2021-11-01,181,211,97177,7,23
ID_070,2021-11-02,183,212,98096,7,23
ID_070,2021-11-03,186,215,99594,7,23
ID_070,2021-11-05,188,217,100601,7,23
ID_070,2021-11-06,192,225,102077,7,23
ID_070,2021-11-08,196,229,103876,7,23
ID_070,2021-11-10,198,232,104980,7,23
ID_070,2021-11-11,199,233,105592,7,23
ID_070,2021-11-12,200,234,106257,7,23
ID_070,2021-11-14,201,235,106692,7,23
ID_070,2021-11-15,203,238,107988,8,23
ID_070,2021-11-17,204,238,108744,8,23
ID_070,2021-11-19,207,239,112273,9,31
ID_070,2021-11-25,210,261,115372,10,32
ID_070,2021-12-01,211,261,116028,10,32
ID_070,2021-12-02,213,265,117486,10,32
ID_070,2021-12-03,215,266,118344,10,32
ID_070,2021-12-06,216,266,118916,10,32
ID_070,2021-12-07,217,266,118917,10,32
ID_070,2021-12-08,218,266,119636,10,32
ID_070,2021-12-16,219,266,119637,10,32
ID_070,2022-01-04,220,269,120808,12,32
ID_069,2021-08-17,2,2,4750,0,1
ID_069,2021-08-18,3,3,5462,0,1
ID_069,2021-08-19,6,5,9283,1,7
ID_069,2021-08-20,8,8,10824,1,7
ID_069,2021-08-22,9,9,11648,1,7
ID_069,2021-08-23,11,11,15939,6,17
ID_069,2021-08-24,14,15,19328,6,17
ID_069,2021-08-28,15,20,20200,8,17
ID_069,2021-08-29,16,20,21637,8,18
ID_069,2021-09-03,17,23,22882,8,21
ID_069,2021-09-06,19,24,23737,8,21
ID_069,2021-09-07,20,24,25426,8,22
ID_069,2021-09-08,21,24,25429,8,22
ID_069,2021-09-10,24,24,26893,10,26
ID_069,2021-09-17,27,24,26963,10,27
ID_069,2021-09-19,28,27,27896,10,27
ID_069,2021-09-23,29,27,29406,10,29
ID_069,2021-10-06,30,30,30268,10,30
ID_069,2021-10-11,31,30,31055,10,31
ID_069,2021-10-13,32,30,31571,10,33
ID_069,2021-10-21,33,33,32329,10,34
ID_069,2021-11-02,34,33,32940,10,36
ID_071,2021-08-27,1,0,1755,0,0
ID_071,2021-08-30,4,5,3191,0,0
ID_071,2021-08-31,8,7,7987,3,9
ID_071,2021-09-01,11,13,11145,3,9
ID_071,2021-09-02,13,14,13713,3,9
ID_071,2021-09-03,17,20,16496,3,11
ID_071,2021-09-04,18,21,17143,3,11
ID_071,2021-09-05,19,23,17982,3,11
ID_071,2021-09-09,20,24,18529,3,11
ID_071,2021-09-10,22,25,20585,3,14
ID_071,2021-09-15,24,26,22626,3,15
ID_071,2021-09-18,25,28,23164,3,15
ID_071,2021-09-20,26,29,23654,3,15
ID_071,2021-09-21,27,29,23687,3,15
ID_071,2021-09-23,32,34,25882,3,15
ID_071,2021-09-24,34,37,26883,3,15
ID_071,2021-09-26,36,44,27425,3,15
ID_071,2021-09-27,39,57,30246,4,15
ID_071,2021-09-28,45,65,32938,4,15
ID_071,2021-09-29,52,74,36108,4,17
ID_071,2021-10-01,55,77,37715,4,19
ID_071,2021-10-02,57,83,38897,4,19
ID_071,2021-10-03,58,85,39457,4,20
ID_071,2021-10-05,60,93,40998,4,23
ID_071,2021-10-06,67,103,45000,4,23
ID_071,2021-10-07,69,105,48467,5,30
ID_071,2021-10-08,70,110,49238,5,31
ID_071,2021-10-09,71,114,49918,5,31
ID_071,2021-10-12,72,116,50697,5,31
ID_071,2021-10-14,73,117,51314,5,31
ID_071,2021-10-16,74,120,52022,5,31
ID_071,2021-10-18,75,120,52065,5,31
ID_071,2021-10-25,76,122,52649,5,31
ID_071,2021-10-26,77,123,53201,5,31
ID_071,2021-10-27,80,125,53795,5,31
ID_071,2021-10-28,81,125,53802,5,31
ID_071,2021-10-31,82,126,54318,5,31
ID_071,2021-11-01,86,131,56573,5,31
ID_071,2021-11-03,87,133,57268,5,31
ID_071,2021-11-04,88,135,58045,6,36
ID_071,2021-11-05,91,136,58808,6,36
ID_071,2021-11-06,92,137,59547,6,36
ID_071,2021-11-07,93,138,60310,6,36
ID_071,2021-11-09,94,139,61067,6,36
ID_071,2021-11-12,96,143,63376,6,39
ID_071,2021-11-16,97,144,64205,6,39
ID_071,2021-11-17,98,145,64925,6,39
ID_071,2021-11-22,100,146,65710,6,39
ID_071,2021-11-29,102,148,67793,6,40
ID_071,2021-12-03,103,148,69090,7,40
ID_074,2021-09-15,1,0,1453,0,1
ID_074,2021-09-17,4,2,4550,0,3
ID_074,2021-09-18,7,5,7565,0,4
ID_074,2021-09-19,8,7,8471,1,7
ID_074,2021-09-21,9,11,9332,1,7
ID_074,2021-09-23,10,12,10226,1,7
ID_074,2021-09-24,12,18,13294,3,19
ID_074,2021-09-25,13,19,14385,3,22
ID_074,2021-09-26,14,22,15617,3,22
ID_074,2021-09-29,15,28,18302,3,27
ID_074,2021-09-30,17,29,19452,3,27
ID_074,2021-10-04,18,30,22018,3,35
ID_074,2021-10-05,19,31,22991,3,35
ID_074,2021-10-14,22,35,27438,3,44
ID_074,2021-10-15,24,36,30104,4,48
ID_074,2021-10-27,25,36,31236,4,49
ID_074,2021-12-21,26,36,31237,4,49
ID_075,2021-09-15,2,0,751,0,0
ID_075,2021-09-16,4,3,3995,1,6
ID_075,2021-09-18,5,7,5100,1,7
ID_075,2021-09-21,6,7,6905,1,15
ID_075,2021-09-23,8,8,9092,1,17
ID_075,2021-09-25,9,8,10905,3,25
ID_075,2021-09-29,10,8,10906,3,25
ID_075,2021-10-06,12,11,12714,3,28
ID_075,2021-10-10,13,11,13536,3,28
ID_075,2021-10-12,14,17,15339,4,32
ID_075,2021-10-13,15,17,17385,8,36
ID_075,2021-10-14,16,17,18186,8,36
ID_075,2021-10-15,19,19,20779,8,36
ID_075,2021-10-16,20,20,21559,8,36
ID_075,2021-10-19,21,21,22371,8,36
ID_075,2021-10-27,22,23,23228,8,36
ID_076,2021-09-27,3,1,3597,1,10
ID_076,2021-09-28,5,3,5484,1,10
ID_076,2021-09-29,10,6,6564,1,12
ID_076,2021-09-30,14,12,12505,15,20
ID_076,2021-10-01,19,20,24732,16,33
ID_076,2021-10-02,21,23,28590,20,37
ID_076,2021-10-14,23,23,31536,25,43
ID_076,2021-10-18,24,23,33942,28,49
ID_076,2021-10-19,25,24,34876,28,49
ID_076,2021-10-20,26,24,36332,28,49
ID_076,2021-10-25,27,28,37971,28,53
ID_076,2021-10-26,28,29,38949,28,54
ID_076,2021-11-02,29,30,39874,28,55
ID_076,2021-11-17,32,30,41154,28,60
ID_076,2021-11-18,33,31,42097,28,60
ID_076,2021-11-25,34,31,42098,28,60
ID_076,2022-04-14,35,31,42106,28,60
ID_076,2022-12-06,36,31,42118,28,60
ID_076,2023-10-05,37,31,42121,28,60
ID_077,2021-10-14,1,1,769,0,0
ID_077,2021-10-18,2,2,1558,0,2
ID_077,2021-10-21,3,2,1559,0,2
ID_077,2021-10-27,4,4,2184,0,2
ID_077,2021-11-03,6,6,3332,0,2
ID_077,2021-11-04,7,7,4004,0,2
ID_077,2021-11-06,10,7,4915,0,3
ID_077,2021-11-07,11,8,5497,0,3
ID_077,2021-11-09,12,9,6111,0,3
ID_077,2021-11-11,13,10,6739,0,3
ID_077,2021-11-14,14,12,7465,0,3
ID_077,2021-11-26,15,13,8167,0,3
ID_077,2021-12-02,16,15,8877,0,3
ID_077,2021-12-05,17,16,9608,0,3
ID_077,2021-12-06,19,18,10321,0,3
ID_077,2021-12-07,20,18,11006,0,3
ID_077,2021-12-09,21,19,11777,0,3
ID_077,2021-12-10,23,20,13211,0,3
ID_077,2021-12-12,24,21,13909,0,3
ID_077,2021-12-15,25,22,14520,0,3
ID_077,2021-12-24,26,23,14722,1,8
ID_078,2021-10-11,1,3,1063,1,4
ID_078,2021-10-13,2,4,1788,1,6
ID_078,2021-10-14,4,6,3092,1,8
ID_078,2021-10-15,5,9,3592,1,9
ID_078,2021-10-17,6,12,4190,1,10
ID_078,2021-10-18,8,16,5268,1,13
ID_078,2021-10-20,9,16,5312,1,13
ID_078,2021-10-22,10,17,5918,1,13
ID_078,2021-10-25,11,19,6468,1,13
ID_078,2021-10-27,13,22,7564,1,13
ID_078,2021-10-28,16,27,9264,1,18
ID_078,2021-10-29,19,30,10848,1,23
ID_078,2021-10-30,20,31,11249,1,23
ID_078,2021-10-31,21,32,11727,1,23
ID_078,2021-11-02,22,35,12270,1,23
ID_078,2021-11-04,24,40,13356,1,25
ID_078,2021-11-05,25,41,13917,1,25
ID_078,2021-11-06,30,45,17152,1,29
ID_078,2021-11-07,31,45,17154,1,29
ID_078,2021-11-08,32,47,17750,1,30
ID_078,2021-11-09,34,50,19017,1,33
ID_078,2021-11-18,35,51,19582,1,33
ID_078,2021-11-26,36,52,20646,1,33
ID_078,2021-11-29,37,53,21272,1,33
ID_078,2021-12-06,38,53,21960,1,33
ID_078,2021-12-07,39,53,21970,1,33
ID_078,2021-12-09,40,53,22557,1,33
ID_078,2021-12-10,42,53,23267,1,33
ID_079,2021-10-15,1,0,44,0,0
ID_079,2021-10-19,2,1,3065,3,10
ID_079,2021-10-22,3,1,4123,3,13
ID_079,2021-10-30,4,3,4630,3,14
ID_079,2021-11-02,5,3,5501,3,14
ID_079,2021-11-10,7,3,5504,3,14
ID_082,2021-11-23,1,1,1010,0,1
ID_082,2021-11-26,2,1,1012,0,1
ID_082,2021-11-30,3,2,1526,0,2
ID_082,2021-12-01,4,6,2818,0,2
ID_082,2021-12-02,5,7,3367,0,2
ID_082,2021-12-04,7,9,4385,0,2
ID_082,2021-12-05,8,10,5135,0,2
ID_082,2021-12-06,9,11,5776,0,2
ID_082,2021-12-07,10,12,6468,0,2
ID_082,2021-12-08,11,13,7204,0,2
ID_082,2021-12-09,12,14,8032,0,4
ID_082,2021-12-10,13,15,8728,0,5
ID_082,2021-12-14,14,17,9488,0,5
ID_082,2021-12-15,15,18,10197,0,5
ID_082,2021-12-16,16,26,12116,0,18
ID_082,2021-12-17,17,26,12928,0,19
ID_082,2021-12-27,18,26,13893,0,21
ID_082,2022-01-04,19,26,13895,0,21
ID_081,2021-11-10,1,0,4,0,0
ID_081,2021-11-15,3,1,1793,0,0
ID_081,2021-11-16,7,11,5600,3,10
ID_081,2021-11-17,10,13,7048,3,10
ID_081,2021-11-18,14,16,9264,6,11
ID_081,2021-11-19,16,16,11016,7,15
ID_081,2021-11-20,17,17,11955,7,15
ID_081,2021-11-22,18,17,11956,7,15
ID_081,2021-11-23,19,18,12698,7,15
ID_081,2021-11-25,22,21,13532,7,15
ID_081,2021-12-01,23,23,14245,7,15
ID_081,2021-12-02,24,24,15042,7,15
ID_081,2021-12-03,25,25,15897,7,15
ID_081,2021-12-06,27,26,17512,7,18
ID_081,2021-12-07,28,27,18217,7,19
ID_081,2021-12-15,29,27,19281,7,21
ID_081,2022-01-04,30,27,19282,7,21
ID_080,2021-11-08,1,0,1258,0,0
ID_080,2021-11-10,5,0,3443,0,6
ID_080,2021-11-11,8,3,5914,0,6
ID_080,2021-11-12,9,4,6759,0,9
ID_080,2021-11-13,10,5,7589,0,9
ID_080,2021-11-15,11,8,8330,0,9
ID_080,2021-11-17,13,11,9735,0,9
ID_080,2021-11-18,14,12,10483,0,9
ID_080,2021-11-19,17,13,11183,0,11
ID_080,2021-11-23,20,18,13189,0,11
ID_080,2021-11-24,21,18,13190,0,11
ID_080,2021-11-25,22,19,13919,1,11
ID_080,2021-11-27,24,22,15538,1,16
ID_080,2021-11-29,28,26,17734,1,17
ID_080,2021-12-03,30,31,19161,4,29
ID_080,2021-12-04,33,33,21497,4,29
ID_080,2021-12-06,36,43,22864,9,42
ID_080,2021-12-07,40,46,24150,15,51
ID_080,2021-12-08,49,58,26035,41,88
ID_080,2021-12-12,51,63,27569,42,94
ID_080,2021-12-17,52,64,28846,45,103
ID_080,2021-12-24,53,65,29569,45,103
ID_080,2022-01-04,55,68,30661,47,103
ID_086,2021-12-06,2,2,1940,0,0
ID_086,2021-12-07,3,3,3792,0,2
ID_086,2021-12-08,4,3,3793,0,2
ID_086,2021-12-10,6,5,5865,0,3
ID_086,2021-12-13,8,6,9456,4,33
ID_086,2021-12-15,12,6,11006,4,34
ID_086,2021-12-16,13,7,12188,4,36
ID_086,2021-12-19,14,8,13319,4,36
ID_086,2021-12-20,15,8,13337,4,36
ID_086,2021-12-21,16,11,14526,4,38
ID_086,2021-12-22,17,12,15416,4,38
ID_086,2021-12-23,18,13,16588,5,38
ID_086,2021-12-24,19,13,16620,5,38
ID_086,2021-12-27,23,29,21932,5,54
ID_086,2021-12-30,25,31,23632,5,54
ID_086,2022-01-03,27,33,25542,5,55
ID_086,2022-01-04,28,35,26435,5,55
ID_086,2022-01-05,30,36,28251,5,55
ID_086,2022-01-08,32,40,29502,5,55
ID_086,2022-01-09,33,44,30397,5,57
ID_086,2022-01-10,37,44,34461,5,71
ID_086,2022-01-11,40,52,36207,5,86
ID_086,2022-01-12,42,52,36240,5,86
ID_086,2022-01-13,44,53,36673,5,92
ID_086,2022-01-14,47,54,37953,5,103
ID_086,2022-01-18,49,54,37957,5,103
ID_086,2022-01-19,50,56,39295,5,108
ID_086,2022-01-21,51,56,40147,5,108
ID_086,2022-01-22,52,56,40158,5,108
ID_086,2022-01-28,54,56,40556,5,108
ID_086,2022-01-29,55,60,41809,5,115
ID_086,2022-02-03,57,60,41810,5,115
ID_086,2022-02-08,62,66,44495,5,140
ID_086,2022-02-15,63,67,45452,5,145
ID_086,2022-11-01,64,68,46187,5,146
ID_085,2021-12-06,1,1,706,0,0
ID_085,2021-12-07,2,2,1299,0,0
ID_085,2021-12-08,3,3,2052,0,0
ID_085,2021-12-11,4,6,2799,0,0
ID_085,2021-12-13,6,13,4566,0,1
ID_085,2021-12-16,7,14,5158,0,1
ID_085,2021-12-19,8,15,5818,0,2
ID_085,2021-12-21,9,17,6620,0,3
ID_085,2021-12-24,10,18,7099,0,4
ID_085,2021-12-27,13,21,8380,0,6
ID_085,2021-12-29,14,22,8916,0,7
ID_085,2022-01-02,16,25,10106,0,9
ID_085,2022-01-05,17,29,10834,0,11
ID_085,2022-01-06,19,46,13094,1,15
ID_085,2022-01-09,20,48,14932,1,31
ID_085,2022-01-10,21,48,14935,1,31
ID_085,2022-01-11,22,49,16319,2,42
ID_085,2022-01-13,23,50,17666,2,53
ID_085,2022-01-14,24,50,17676,2,53
ID_085,2022-01-15,25,51,19132,2,62
ID_085,2022-01-17,26,52,21383,2,70
ID_085,2022-01-19,28,54,22845,2,77
ID_085,2022-01-20,29,54,22851,2,77
ID_085,2022-01-21,30,54,23785,2,77
ID_085,2022-01-24,31,54,23847,2,77
ID_085,2022-01-26,32,54,23887,2,77
ID_085,2022-01-28,34,54,24198,2,79
ID_085,2022-02-08,35,54,24435,2,86
ID_085,2022-02-09,36,54,24437,2,86
ID_085,2022-02-15,39,55,27205,3,100
ID_085,2022-03-10,40,56,27227,3,100
ID_084,2021-12-06,1,0,976,0,1
ID_084,2021-12-07,2,1,1993,0,4
ID_084,2021-12-08,3,2,2928,0,5
ID_084,2021-12-13,4,3,3831,0,5
ID_084,2021-12-27,5,4,4515,0,5
ID_084,2021-12-29,9,8,7203,0,11
ID_084,2022-01-04,10,9,7780,0,12
ID_084,2022-01-05,11,10,8340,0,14
ID_084,2022-01-10,12,24,9417,0,17
ID_084,2022-01-12,13,24,10675,0,31
ID_084,2022-01-14,14,24,10697,0,31
ID_084,2022-01-15,15,31,12047,0,42
ID_084,2022-01-16,16,33,13227,1,48
ID_084,2022-01-21,17,35,13862,1,49
ID_084,2022-01-25,18,35,13882,1,49
ID_084,2022-01-26,19,35,15172,1,55
ID_084,2022-01-28,20,35,15520,1,61
ID_084,2022-02-02,21,35,15527,1,61
ID_084,2022-02-03,23,35,16870,1,76
ID_084,2022-02-05,24,35,16882,1,76
ID_084,2022-02-07,26,35,16898,1,76
ID_084,2022-02-08,27,36,17934,1,84
ID_084,2022-02-15,28,36,18780,1,90
ID_083,2021-12-03,1,0,994,0,1
ID_083,2021-12-07,4,7,3256,0,7
ID_083,2021-12-08,6,9,4984,0,7
ID_083,2021-12-09,8,12,6352,0,8
ID_083,2021-12-10,10,16,7640,0,8
ID_083,2021-12-11,11,20,8294,0,8
ID_083,2021-12-13,14,22,10172,0,8
ID_083,2021-12-15,15,27,10826,0,9
ID_083,2021-12-17,17,28,11431,0,9
ID_083,2021-12-20,23,33,17177,0,23
ID_083,2021-12-21,27,40,18964,3,30
ID_083,2021-12-22,34,43,20793,9,40
ID_083,2021-12-23,41,43,21667,24,71
ID_083,2021-12-24,44,47,22850,25,78
ID_083,2021-12-27,46,48,23037,25,86
ID_083,2021-12-29,48,49,24753,25,91
ID_083,2021-12-30,49,49,25771,25,93
ID_083,2022-01-04,50,49,25773,25,93
ID_083,2022-01-10,52,49,25835,25,93
ID_083,2022-01-12,54,49,25871,25,94
ID_083,2022-01-14,55,49,25883,25,94
ID_083,2022-02-17,56,49,25893,25,94
ID_083,2022-03-12,57,50,25901,25,94
ID_083,2023-03-21,58,50,25914,25,94
ID_087,2022-01-03,1,2,1704,0,4
ID_087,2022-01-05,2,46,3789,0,9
ID_087,2022-01-06,5,47,4334,0,11
ID_087,2022-01-07,6,48,4772,0,13
ID_087,2022-01-09,7,49,5186,0,14
ID_087,2022-01-10,9,50,8263,0,21
ID_087,2022-01-11,11,50,8411,0,21
ID_087,2022-01-12,15,55,12968,1,52
ID_087,2022-01-13,20,67,19102,1,88
ID_087,2022-01-14,22,69,21687,1,104
ID_087,2022-01-15,23,69,21690,1,105
ID_087,2022-01-16,25,71,24971,2,134
ID_087,2022-01-17,26,77,26859,2,143
ID_087,2022-01-18,27,81,28287,2,157
ID_087,2022-01-19,30,84,29758,5,166
ID_087,2022-01-20,32,92,30960,5,178
ID_087,2022-01-21,36,98,34185,5,202
ID_087,2022-01-22,39,104,37505,7,237
ID_087,2022-01-23,40,114,39718,7,283
ID_087,2022-01-24,41,116,40840,7,297
ID_087,2022-01-25,44,119,43288,7,312
ID_087,2022-01-26,46,133,45446,9,325
ID_087,2022-01-27,48,155,48580,9,347
ID_087,2022-01-28,50,161,49743,9,358
ID_087,2022-01-29,52,167,53094,11,378
ID_087,2022-01-30,53,167,53096,11,379
ID_087,2022-02-02,57,183,59136,14,420
ID_087,2022-02-03,58,184,60812,14,426
ID_087,2022-02-04,61,187,65109,15,445
ID_087,2022-02-05,62,192,67654,15,461
ID_087,2022-02-06,63,192,67655,15,461
ID_087,2022-02-24,64,202,68709,15,465
ID_087,2022-07-01,65,204,70327,16,473
ID_087,2023-03-22,66,207,70862,16,474
ID_087,2023-03-27,67,207,71057,17,477
ID_087,2023-06-08,68,208,71408,17,477
ID_087,2023-08-22,69,208,71607,17,478
ID_088,2022-01-24,1,7,1579,1,2
ID_088,2022-02-06,3,9,4513,1,23
ID_088,2022-02-07,5,13,7421,2,41
ID_088,2022-02-08,6,16,9241,4,70
ID_088,2022-02-10,9,18,11241,4,77
ID_088,2022-02-13,10,20,13027,4,88
ID_088,2022-02-15,11,22,13031,4,88
ID_088,2022-02-18,13,23,14343,6,97
ID_088,2022-02-28,18,25,15061,6,102
ID_088,2022-03-02,19,26,16539,6,111
ID_088,2022-03-03,21,29,19057,6,129
ID_088,2022-03-04,23,29,19059,6,129
ID_088,2022-03-11,24,35,19922,6,146
ID_088,2022-03-28,25,35,19923,6,146
ID_089,2022-03-04,1,26,758,0,4
ID_089,2022-03-07,5,26,765,0,4
ID_089,2022-03-08,6,26,1209,0,6
ID_089,2022-03-14,7,26,1226,0,6
ID_089,2022-03-15,8,30,1242,0,6
ID_089,2022-03-22,9,30,2756,5,32
ID_089,2022-03-23,10,30,2813,5,32
ID_089,2022-03-28,11,30,2814,5,32
ID_089,2022-04-08,13,30,3074,5,33
ID_089,2022-04-15,15,30,3337,5,38
ID_089,2022-04-20,16,33,3755,5,42
ID_089,2022-04-21,17,33,4670,6,53
ID_089,2022-04-24,28,35,13521,15,205
