ID,일자,코드 공유 수,댓글 수,조회 수,공유 수,다운로드 수,좋아요 수
ID_134,2023-06-22,4,12,6431,0,215,40
ID_134,2023-06-24,5,20,8952,0,237,50
ID_134,2023-06-27,7,20,9622,0,245,59
ID_134,2023-06-29,8,23,10362,0,267,70
ID_134,2023-07-03,10,23,11350,0,276,85
ID_134,2023-07-05,11,23,11920,0,288,95
ID_134,2023-07-07,12,23,12375,0,291,102
ID_134,2023-07-08,14,23,13300,1,295,118
ID_134,2023-07-09,18,35,16978,1,338,170
ID_134,2023-07-11,19,35,17460,1,340,176
ID_134,2023-07-24,20,35,17464,1,340,176
ID_135,2023-06-28,1,0,762,0,22,0
ID_135,2023-08-14,2,0,774,0,24,1
ID_135,2023-08-22,6,0,781,0,24,1
ID_135,2023-08-24,9,0,785,0,24,1
ID_135,2023-08-25,11,0,1587,5,33,39
ID_135,2023-08-26,12,0,1588,5,33,39
ID_135,2023-08-28,14,0,1872,5,33,47
ID_135,2023-08-29,19,0,2982,5,34,74
ID_135,2023-08-30,24,11,4118,7,43,199
ID_135,2023-08-31,35,23,7156,43,45,410
ID_135,2023-09-01,37,23,7161,43,45,410
ID_135,2023-09-06,38,28,8224,43,48,494
ID_135,2023-09-07,40,32,8826,43,49,558
ID_135,2023-09-10,41,37,9992,43,52,727
ID_135,2023-09-11,42,37,9993,43,52,727
ID_136,2023-07-02,1,0,4742,1,383,16
ID_136,2023-07-17,2,2,6526,1,416,53
ID_136,2023-07-19,3,2,6529,1,416,53
ID_136,2023-07-26,4,2,6531,1,416,53
ID_136,2023-07-28,6,2,7218,1,436,63
ID_136,2023-07-29,9,4,8313,1,477,83
ID_136,2023-07-30,61,12,17435,3,857,247
ID_136,2023-07-31,125,27,30999,10,1293,486
ID_136,2023-08-13,126,27,31758,10,1309,496
ID_136,2023-08-27,127,27,32273,10,1313,503
ID_137,2023-07-10,1,7,2431,1,212,12
ID_137,2023-07-14,3,15,4002,1,225,33
ID_137,2023-08-08,5,17,4489,1,229,50
ID_137,2023-08-09,6,18,5276,1,237,63
ID_137,2023-08-10,8,20,6473,1,246,81
ID_137,2023-08-11,10,24,7353,1,251,97
ID_137,2023-08-12,16,24,9595,2,267,120
ID_137,2023-08-13,17,26,10085,2,276,128
ID_138,2023-07-17,1,4,4506,0,372,8
ID_138,2023-07-19,2,9,9205,2,764,17
ID_138,2023-07-21,3,25,14079,3,965,143
ID_138,2023-08-06,4,30,16075,3,1026,165
ID_138,2023-08-16,6,42,20088,5,1172,212
ID_138,2023-08-22,8,42,20807,5,1184,220
ID_138,2023-08-28,13,44,22799,6,1195,257
ID_138,2023-08-29,21,44,23676,7,1202,272
ID_138,2023-08-30,23,44,23965,7,1202,280
ID_138,2023-08-31,26,57,25321,8,1213,298
ID_138,2023-09-01,31,77,31532,15,1371,360
ID_138,2023-09-02,32,77,32109,15,1416,367
ID_138,2023-09-03,37,77,33627,16,1426,382
ID_138,2023-09-22,39,77,34036,16,1429,388
ID_138,2023-11-14,42,77,34040,16,1429,388
ID_139,2023-08-02,1,2,5042,1,354,18
ID_139,2023-08-07,2,2,5051,1,354,19
ID_139,2023-08-12,3,8,8555,1,448,58
ID_139,2023-08-26,4,8,8557,1,448,58
ID_139,2023-09-04,5,10,10518,1,495,82
ID_139,2023-09-10,6,15,11989,1,525,106
ID_139,2023-09-13,7,20,13344,2,599,138
ID_139,2023-09-18,9,31,14742,4,638,168
ID_139,2023-09-24,10,33,15280,4,643,180
ID_139,2023-09-26,11,39,15863,5,661,200
ID_139,2023-10-07,12,39,16196,5,665,205
ID_139,2023-10-09,13,39,16533,5,668,208
ID_139,2023-10-27,14,39,16750,5,668,211
ID_139,2023-10-29,16,41,16803,5,668,213
ID_139,2023-10-30,17,41,16969,5,669,215
ID_139,2023-11-13,18,41,16970,5,669,215
ID_142,2023-08-21,1,3,3626,1,314,6
ID_142,2023-09-01,2,9,5594,4,354,30
ID_142,2023-09-08,4,9,7244,5,385,46
ID_142,2023-09-11,5,9,8658,5,418,67
ID_142,2023-10-25,6,9,8949,5,422,72
ID_142,2023-10-26,7,13,9399,5,445,83
ID_142,2023-11-01,8,13,9691,7,445,92
ID_142,2023-11-07,9,13,9786,7,445,96
ID_142,2023-11-08,11,16,10212,8,458,113
ID_143,2023-08-18,1,2,3162,2,246,3
ID_141,2023-08-21,1,0,2456,0,171,6
ID_141,2023-10-12,2,0,2706,0,173,10
ID_141,2023-10-25,3,2,3008,0,173,18
ID_144,2023-09-11,1,0,2561,0,24,24
ID_144,2023-09-12,2,0,3969,0,36,40
ID_144,2023-09-20,3,0,3972,0,36,40
ID_144,2023-09-30,4,2,5123,0,51,58
ID_144,2023-10-03,6,19,7988,15,126,147
ID_144,2023-10-04,7,19,8042,15,126,150
ID_144,2023-10-05,9,19,8833,15,144,167
ID_144,2023-10-06,11,19,10001,17,159,176
ID_144,2023-10-07,14,23,11639,30,201,228
ID_144,2023-10-08,15,23,11975,33,207,234
ID_144,2023-10-09,16,23,12480,33,217,249
ID_144,2023-10-10,18,23,13336,34,237,282
ID_144,2023-10-11,23,23,13887,39,244,300
ID_144,2023-10-12,26,26,14724,39,256,362
ID_144,2023-10-13,28,26,15213,39,263,375
ID_144,2023-10-14,34,27,17514,46,285,480
ID_144,2023-10-15,54,29,21612,63,344,631
ID_144,2023-10-16,80,33,26572,67,405,722
ID_140,2023-08-18,1,0,724,0,38,5
ID_140,2023-08-21,7,26,4278,0,104,66
ID_140,2023-08-22,8,29,4807,0,108,79
ID_140,2023-08-24,9,29,5690,0,108,85
ID_146,2023-09-22,1,0,4869,1,538,10
ID_146,2023-09-25,2,0,4870,1,538,10
ID_146,2023-09-27,3,8,4876,1,538,12
ID_146,2023-10-10,6,9,4890,1,538,16
ID_146,2023-10-17,7,10,6139,4,548,35
ID_146,2023-10-18,8,28,7907,4,596,57
ID_146,2023-10-30,9,31,8345,4,601,70
ID_146,2023-10-31,11,36,9068,4,638,93
ID_146,2023-11-05,12,37,9340,4,673,100
ID_146,2023-11-06,13,37,9729,4,696,109
ID_146,2023-11-15,15,37,9755,4,696,109
ID_146,2023-11-16,16,37,9775,4,696,110
ID_145,2023-09-21,1,2,897,0,122,9
ID_145,2023-09-25,3,9,1806,0,147,40
ID_145,2023-09-26,8,12,2769,0,154,69
ID_145,2023-09-27,10,12,3235,0,154,80
ID_145,2023-10-12,17,12,4209,2,156,95
ID_147,2023-10-16,1,1,3284,2,260,18
ID_147,2023-10-23,2,3,5554,2,412,41
ID_147,2023-10-31,5,6,7380,2,454,80
ID_147,2023-11-11,6,6,7381,2,454,80
ID_148,2023-10-26,1,0,449,0,39,0
ID_148,2023-10-30,4,1,1099,0,49,23
ID_148,2023-10-31,7,1,1576,0,57,41
ID_148,2023-11-13,8,1,1577,0,57,41
