ID,일자,참가자 수
ID_080,2021-11-24,14
ID_080,2021-11-25,15
ID_080,2021-11-26,6
ID_080,2021-11-27,9
ID_080,2021-11-28,7
ID_080,2021-11-29,2
ID_086,2021-12-06,90
ID_086,2021-12-07,61
ID_086,2021-12-08,28
ID_086,2021-12-09,36
ID_086,2021-12-10,36
ID_086,2021-12-11,22
ID_086,2021-12-12,18
ID_086,2021-12-13,40
ID_086,2021-12-14,28
ID_086,2021-12-15,30
ID_086,2021-12-16,23
ID_086,2021-12-17,20
ID_086,2021-12-18,17
ID_086,2021-12-19,23
ID_086,2021-12-20,27
ID_086,2021-12-21,39
ID_086,2021-12-22,25
ID_086,2021-12-23,32
ID_086,2021-12-24,22
ID_086,2021-12-25,8
ID_086,2021-12-26,18
ID_086,2021-12-27,34
ID_086,2021-12-28,24
ID_086,2021-12-29,19
ID_086,2021-12-30,34
ID_086,2021-12-31,25
ID_086,2022-01-01,11
ID_086,2022-01-02,25
ID_086,2022-01-03,23
ID_086,2022-01-04,29
ID_086,2022-01-05,17
ID_086,2022-01-06,19
ID_086,2022-01-07,16
ID_086,2022-01-08,19
ID_086,2022-01-09,7
ID_086,2022-01-10,10
ID_086,2022-01-11,11
ID_086,2022-01-12,15
ID_086,2022-01-13,10
ID_086,2022-01-14,19
ID_086,2022-01-15,3
ID_086,2022-01-16,7
ID_086,2022-01-17,10
ID_086,2022-01-18,12
ID_086,2022-01-19,14
ID_086,2022-01-20,14
ID_086,2022-01-21,15
ID_086,2022-01-22,12
ID_086,2022-01-23,10
ID_086,2022-01-24,10
ID_086,2022-01-25,6
ID_086,2022-01-26,12
ID_086,2022-01-27,3
ID_086,2022-01-28,23
ID_085,2021-12-06,67
ID_085,2021-12-07,44
ID_085,2021-12-08,25
ID_085,2021-12-09,24
ID_085,2021-12-10,28
ID_085,2021-12-11,17
ID_085,2021-12-12,15
ID_085,2021-12-13,17
ID_085,2021-12-14,15
ID_085,2021-12-15,18
ID_085,2021-12-16,9
ID_085,2021-12-17,22
ID_085,2021-12-18,9
ID_085,2021-12-19,14
ID_085,2021-12-20,15
ID_085,2021-12-21,23
ID_085,2021-12-22,19
ID_085,2021-12-23,17
ID_085,2021-12-24,15
ID_085,2021-12-25,9
ID_085,2021-12-26,15
ID_085,2021-12-27,21
ID_085,2021-12-28,22
ID_085,2021-12-29,16
ID_085,2021-12-30,17
ID_085,2021-12-31,12
ID_085,2022-01-01,8
ID_085,2022-01-02,11
ID_085,2022-01-03,22
ID_085,2022-01-04,22
ID_085,2022-01-05,13
ID_085,2022-01-06,15
ID_085,2022-01-07,11
ID_085,2022-01-08,11
ID_085,2022-01-09,5
ID_085,2022-01-10,12
ID_085,2022-01-11,7
ID_085,2022-01-12,10
ID_085,2022-01-13,7
ID_085,2022-01-14,10
ID_085,2022-01-15,5
ID_085,2022-01-16,2
ID_085,2022-01-17,6
ID_085,2022-01-18,7
ID_085,2022-01-19,6
ID_085,2022-01-20,6
ID_085,2022-01-21,6
ID_085,2022-01-22,7
ID_085,2022-01-23,2
ID_085,2022-01-24,6
ID_085,2022-01-25,6
ID_085,2022-01-26,12
ID_085,2022-01-27,6
ID_085,2022-01-28,7
ID_084,2021-12-06,34
ID_084,2021-12-07,24
ID_084,2021-12-08,12
ID_084,2021-12-09,8
ID_084,2021-12-10,10
ID_084,2021-12-11,7
ID_084,2021-12-12,1
ID_084,2021-12-13,15
ID_084,2021-12-14,7
ID_084,2021-12-15,9
ID_084,2021-12-16,3
ID_084,2021-12-17,6
ID_084,2021-12-18,2
ID_084,2021-12-19,6
ID_084,2021-12-20,8
ID_084,2021-12-21,17
ID_084,2021-12-22,8
ID_084,2021-12-23,11
ID_084,2021-12-24,5
ID_084,2021-12-25,6
ID_084,2021-12-26,9
ID_084,2021-12-27,6
ID_084,2021-12-28,10
ID_084,2021-12-29,12
ID_084,2021-12-30,4
ID_084,2021-12-31,2
ID_084,2022-01-01,5
ID_084,2022-01-02,8
ID_084,2022-01-03,10
ID_084,2022-01-04,7
ID_084,2022-01-05,11
ID_084,2022-01-06,9
ID_084,2022-01-07,6
ID_084,2022-01-08,6
ID_084,2022-01-09,5
ID_084,2022-01-10,13
ID_084,2022-01-11,4
ID_084,2022-01-12,7
ID_084,2022-01-13,4
ID_084,2022-01-14,7
ID_084,2022-01-15,5
ID_084,2022-01-16,2
ID_084,2022-01-17,5
ID_084,2022-01-18,7
ID_084,2022-01-19,10
ID_084,2022-01-20,5
ID_084,2022-01-21,7
ID_084,2022-01-22,5
ID_084,2022-01-23,3
ID_084,2022-01-24,10
ID_084,2022-01-25,5
ID_084,2022-01-26,14
ID_084,2022-01-27,42
ID_084,2022-01-28,38
ID_083,2021-12-06,66
ID_083,2021-12-07,78
ID_083,2021-12-08,41
ID_083,2021-12-09,20
ID_083,2021-12-10,31
ID_083,2021-12-11,21
ID_083,2021-12-12,20
ID_083,2021-12-13,27
ID_083,2021-12-14,16
ID_083,2021-12-15,3
ID_083,2021-12-16,14
ID_083,2021-12-17,17
ID_083,2021-12-18,12
ID_083,2021-12-19,9
ID_083,2021-12-20,9
ID_087,2022-01-12,73
ID_087,2022-01-13,56
ID_087,2022-01-14,60
ID_087,2022-01-15,29
ID_087,2022-01-16,25
ID_087,2022-01-17,59
ID_087,2022-01-18,46
ID_087,2022-01-19,53
ID_087,2022-01-20,24
ID_087,2022-01-21,19
ID_087,2022-01-22,16
ID_087,2022-01-23,18
ID_087,2022-01-24,18
ID_087,2022-01-25,37
ID_087,2022-01-26,17
ID_087,2022-01-27,28
ID_087,2022-01-28,27
ID_087,2022-01-29,6
ID_087,2022-01-30,6
ID_087,2022-01-31,16
ID_087,2022-02-01,11
ID_087,2022-02-02,6
ID_087,2022-02-03,11
ID_087,2022-02-04,19
ID_088,2022-01-28,72
ID_088,2022-01-29,42
ID_088,2022-01-30,29
ID_088,2022-01-31,33
ID_088,2022-02-01,21
ID_088,2022-02-02,20
ID_088,2022-02-03,80
ID_088,2022-02-04,76
ID_088,2022-02-05,20
ID_088,2022-02-06,27
ID_088,2022-02-07,53
ID_088,2022-02-08,21
ID_088,2022-02-09,26
ID_088,2022-02-10,29
ID_088,2022-02-11,19
ID_088,2022-02-12,14
ID_088,2022-02-13,15
ID_088,2022-02-14,30
ID_088,2022-02-15,14
ID_088,2022-02-16,20
ID_088,2022-02-17,11
ID_088,2022-02-18,10
ID_088,2022-02-19,2
ID_088,2022-02-20,4
ID_088,2022-02-21,18
ID_088,2022-02-22,13
ID_088,2022-02-23,6
ID_088,2022-02-24,8
ID_088,2022-02-25,8
ID_088,2022-02-26,6
ID_088,2022-02-27,2
ID_088,2022-02-28,4
ID_089,2022-03-07,48
ID_089,2022-03-08,61
ID_089,2022-03-09,17
ID_089,2022-03-10,39
ID_089,2022-03-11,19
ID_089,2022-03-12,8
ID_089,2022-03-13,20
ID_089,2022-03-14,17
ID_089,2022-03-15,12
ID_089,2022-03-16,16
ID_089,2022-03-17,12
ID_089,2022-03-18,18
ID_089,2022-03-19,8
ID_089,2022-03-20,10
ID_089,2022-03-21,11
ID_089,2022-03-22,9
ID_089,2022-03-23,9
ID_089,2022-03-24,6
ID_089,2022-03-25,9
ID_089,2022-03-26,5
ID_089,2022-03-27,6
ID_089,2022-03-28,13
ID_089,2022-03-29,13
ID_089,2022-03-30,6
ID_089,2022-03-31,4
ID_089,2022-04-01,6
ID_089,2022-04-02,4
ID_089,2022-04-03,3
ID_089,2022-04-04,3
ID_089,2022-04-05,5
ID_089,2022-04-06,7
ID_089,2022-04-07,6
ID_089,2022-04-08,3
ID_089,2022-04-09,3
ID_089,2022-04-10,2
ID_089,2022-04-11,1
ID_089,2022-04-12,2
ID_089,2022-04-13,7
ID_089,2022-04-14,24
ID_089,2022-04-15,47
ID_090,2022-04-01,79
ID_090,2022-04-02,31
ID_090,2022-04-03,29
ID_090,2022-04-04,74
ID_090,2022-04-05,61
ID_090,2022-04-06,27
ID_090,2022-04-07,30
ID_090,2022-04-08,16
ID_090,2022-04-09,15
ID_090,2022-04-10,16
ID_090,2022-04-11,25
ID_090,2022-04-12,29
ID_090,2022-04-13,24
ID_090,2022-04-14,22
ID_090,2022-04-15,17
ID_090,2022-04-16,10
ID_090,2022-04-17,14
ID_090,2022-04-18,22
ID_090,2022-04-19,21
ID_090,2022-04-20,14
ID_090,2022-04-21,11
ID_090,2022-04-22,14
ID_090,2022-04-23,5
ID_090,2022-04-24,4
ID_090,2022-04-25,13
ID_090,2022-04-26,6
ID_090,2022-04-27,15
ID_090,2022-04-28,8
ID_090,2022-04-29,7
ID_090,2022-04-30,3
ID_090,2022-05-01,4
ID_090,2022-05-02,11
ID_090,2022-05-03,14
ID_090,2022-05-04,8
ID_090,2022-05-05,6
ID_090,2022-05-06,9
ID_090,2022-05-07,2
ID_090,2022-05-08,3
ID_090,2022-05-09,7
ID_090,2022-05-10,8
ID_090,2022-05-11,6
ID_090,2022-05-12,9
ID_090,2022-05-13,9
ID_091,2022-04-18,60
ID_091,2022-04-19,22
ID_091,2022-04-20,23
ID_091,2022-04-21,9
ID_091,2022-04-22,21
ID_091,2022-04-23,11
ID_091,2022-04-24,8
ID_091,2022-04-25,16
ID_091,2022-04-26,14
ID_091,2022-04-27,13
ID_091,2022-04-28,19
ID_091,2022-04-29,8
ID_091,2022-04-30,5
ID_091,2022-05-01,4
ID_091,2022-05-02,9
ID_091,2022-05-03,9
ID_091,2022-05-04,9
ID_091,2022-05-05,7
ID_091,2022-05-06,6
ID_091,2022-05-07,5
ID_091,2022-05-08,4
ID_091,2022-05-09,5
ID_091,2022-05-10,6
ID_091,2022-05-11,5
ID_091,2022-05-12,4
ID_091,2022-05-13,14
ID_091,2022-05-14,4
ID_091,2022-05-15,1
ID_091,2022-05-16,6
ID_091,2022-05-17,5
ID_091,2022-05-18,7
ID_091,2022-05-19,7
ID_091,2022-05-20,5
ID_092,2022-05-02,60
ID_092,2022-05-03,32
ID_092,2022-05-04,32
ID_092,2022-05-05,16
ID_092,2022-05-06,18
ID_092,2022-05-07,9
ID_092,2022-05-08,11
ID_092,2022-05-09,22
ID_092,2022-05-10,23
ID_092,2022-05-11,14
ID_092,2022-05-12,14
ID_092,2022-05-13,15
ID_092,2022-05-14,11
ID_092,2022-05-15,17
ID_092,2022-05-16,21
ID_092,2022-05-17,22
ID_092,2022-05-18,19
ID_092,2022-05-19,22
ID_092,2022-05-20,16
ID_092,2022-05-21,6
ID_092,2022-05-22,7
ID_092,2022-05-23,14
ID_092,2022-05-24,9
ID_092,2022-05-25,6
ID_092,2022-05-26,5
ID_092,2022-05-27,7
ID_092,2022-05-28,3
ID_092,2022-05-29,1
ID_092,2022-05-30,14
ID_092,2022-05-31,13
ID_092,2022-06-01,4
ID_092,2022-06-02,10
ID_092,2022-06-03,4
ID_092,2022-06-04,2
ID_092,2022-06-06,4
ID_092,2022-06-07,2
ID_092,2022-06-08,3
ID_092,2022-06-09,4
ID_092,2022-06-10,3
ID_094,2022-05-31,23
ID_094,2022-06-01,14
ID_094,2022-06-02,25
ID_094,2022-06-03,16
ID_094,2022-06-04,7
ID_094,2022-06-05,6
ID_094,2022-06-06,10
ID_094,2022-06-07,14
ID_094,2022-06-08,14
ID_094,2022-06-09,7
ID_094,2022-06-10,15
ID_094,2022-06-11,11
ID_094,2022-06-12,7
ID_094,2022-06-13,18
ID_094,2022-06-14,9
ID_094,2022-06-15,12
ID_094,2022-06-16,13
ID_094,2022-06-17,11
ID_094,2022-06-18,12
ID_094,2022-06-19,3
ID_094,2022-06-20,9
ID_094,2022-06-21,13
ID_094,2022-06-22,8
ID_094,2022-06-23,10
ID_094,2022-06-24,9
ID_094,2022-06-25,7
ID_094,2022-06-26,4
ID_094,2022-06-27,8
ID_094,2022-06-28,11
ID_094,2022-06-29,13
ID_094,2022-06-30,12
ID_094,2022-07-01,4
ID_094,2022-07-02,2
ID_094,2022-07-03,9
ID_094,2022-07-04,8
ID_094,2022-07-05,5
ID_094,2022-07-06,7
ID_094,2022-07-07,16
ID_094,2022-07-08,8
ID_093,2022-05-23,29
ID_093,2022-05-24,15
ID_093,2022-05-25,11
ID_093,2022-05-26,16
ID_093,2022-05-27,2
ID_093,2022-05-28,7
ID_093,2022-05-29,1
ID_093,2022-05-30,11
ID_093,2022-05-31,10
ID_093,2022-06-01,6
ID_093,2022-06-02,4
ID_093,2022-06-03,4
ID_093,2022-06-04,1
ID_093,2022-06-05,3
ID_093,2022-06-06,3
ID_093,2022-06-07,20
ID_093,2022-06-08,5
ID_093,2022-06-09,8
ID_093,2022-06-10,3
ID_093,2022-06-11,4
ID_093,2022-06-12,2
ID_093,2022-06-13,8
ID_093,2022-06-14,9
ID_093,2022-06-15,8
ID_093,2022-06-16,3
ID_093,2022-06-17,5
ID_093,2022-06-18,1
ID_093,2022-06-19,3
ID_093,2022-06-20,10
ID_093,2022-06-21,10
ID_093,2022-06-22,2
ID_093,2022-06-23,5
ID_093,2022-06-24,1
ID_093,2022-06-25,3
ID_093,2022-06-26,2
ID_093,2022-06-27,2
ID_093,2022-06-28,8
ID_093,2022-06-29,4
ID_093,2022-06-30,3
ID_093,2022-07-02,1
ID_093,2022-07-03,5
ID_093,2022-07-04,3
ID_093,2022-07-05,1
ID_093,2022-07-06,2
ID_093,2022-07-07,1
ID_093,2022-07-08,2
ID_093,2022-07-09,1
ID_093,2022-07-10,3
ID_095,2022-06-27,51
ID_095,2022-06-28,45
ID_095,2022-06-29,39
ID_095,2022-06-30,28
ID_095,2022-07-01,37
ID_095,2022-07-02,12
ID_095,2022-07-03,16
ID_095,2022-07-04,38
ID_095,2022-07-05,22
ID_095,2022-07-06,25
ID_095,2022-07-07,11
ID_095,2022-07-08,11
ID_095,2022-07-09,14
ID_095,2022-07-10,14
ID_095,2022-07-11,16
ID_095,2022-07-12,11
ID_095,2022-07-13,12
ID_095,2022-07-14,17
ID_095,2022-07-15,13
ID_095,2022-07-17,3
ID_095,2022-07-18,20
ID_095,2022-07-19,11
ID_095,2022-07-20,19
ID_095,2022-07-21,22
ID_095,2022-07-22,70
ID_099,2022-08-01,219
ID_099,2022-08-02,122
ID_099,2022-08-03,91
ID_099,2022-08-04,58
ID_099,2022-08-05,44
ID_099,2022-08-06,25
ID_099,2022-08-07,23
ID_099,2022-08-08,52
ID_099,2022-08-09,33
ID_099,2022-08-10,32
ID_099,2022-08-11,31
ID_099,2022-08-12,27
ID_099,2022-08-13,17
ID_099,2022-08-14,8
ID_099,2022-08-15,22
ID_099,2022-08-16,25
ID_099,2022-08-17,19
ID_099,2022-08-18,19
ID_099,2022-08-19,29
ID_099,2022-08-20,11
ID_099,2022-08-21,9
ID_099,2022-08-22,13
ID_099,2022-08-23,9
ID_099,2022-08-24,8
ID_099,2022-08-25,24
ID_099,2022-08-26,12
ID_096,2022-07-01,71
ID_096,2022-07-02,38
ID_096,2022-07-03,39
ID_096,2022-07-04,78
ID_096,2022-07-05,41
ID_096,2022-07-06,39
ID_096,2022-07-07,42
ID_096,2022-07-08,33
ID_096,2022-07-09,29
ID_096,2022-07-10,31
ID_096,2022-07-11,44
ID_096,2022-07-12,26
ID_096,2022-07-13,35
ID_096,2022-07-14,32
ID_096,2022-07-15,37
ID_096,2022-07-16,9
ID_096,2022-07-17,17
ID_096,2022-07-18,28
ID_096,2022-07-19,28
ID_096,2022-07-20,26
ID_096,2022-07-21,36
ID_096,2022-07-22,57
ID_096,2022-07-23,41
ID_096,2022-07-24,104
ID_096,2022-07-25,12
ID_096,2022-07-26,12
ID_096,2022-07-27,10
ID_096,2022-07-28,7
ID_096,2022-07-29,14
ID_096,2022-07-30,9
ID_096,2022-07-31,5
ID_096,2022-08-01,6
ID_096,2022-08-02,6
ID_096,2022-08-03,8
ID_096,2022-08-04,4
ID_096,2022-08-05,7
ID_097,2022-07-08,3
ID_097,2022-07-09,2
ID_097,2022-07-10,1
ID_097,2022-07-11,1
ID_097,2022-07-12,2
ID_097,2022-07-13,2
ID_097,2022-07-14,1
ID_097,2022-07-15,1
ID_097,2022-07-22,2
ID_097,2022-07-29,1
ID_097,2022-07-31,1
ID_097,2022-08-19,1
ID_097,2022-08-23,2
ID_097,2022-08-26,2
ID_097,2022-08-28,1
ID_098,2022-07-25,122
ID_098,2022-07-26,99
ID_098,2022-07-27,46
ID_098,2022-07-28,40
ID_098,2022-07-29,61
ID_098,2022-07-30,17
ID_098,2022-07-31,12
ID_098,2022-08-01,32
ID_098,2022-08-02,37
ID_098,2022-08-03,26
ID_098,2022-08-04,33
ID_098,2022-08-05,26
ID_098,2022-08-06,15
ID_098,2022-08-07,27
ID_098,2022-08-08,29
ID_098,2022-08-09,23
ID_098,2022-08-10,31
ID_098,2022-08-11,17
ID_098,2022-08-12,11
ID_098,2022-08-13,10
ID_098,2022-08-14,6
ID_098,2022-08-15,3
ID_098,2022-08-16,14
ID_098,2022-08-17,20
ID_098,2022-08-18,8
ID_098,2022-08-19,11
ID_098,2022-08-20,3
ID_098,2022-08-21,4
ID_098,2022-08-22,7
ID_098,2022-08-23,8
ID_098,2022-08-24,9
ID_098,2022-08-25,8
ID_098,2022-08-26,5
ID_098,2022-08-27,2
ID_098,2022-08-28,3
ID_098,2022-08-29,4
ID_098,2022-08-30,11
ID_098,2022-08-31,36
ID_098,2022-09-01,3
ID_098,2022-09-02,6
ID_100,2022-08-01,34
ID_100,2022-08-02,22
ID_100,2022-08-03,14
ID_100,2022-08-04,15
ID_100,2022-08-05,14
ID_100,2022-08-06,9
ID_100,2022-08-07,4
ID_100,2022-08-08,7
ID_100,2022-08-09,5
ID_100,2022-08-10,4
ID_100,2022-08-11,11
ID_100,2022-08-12,10
ID_100,2022-08-13,3
ID_100,2022-08-15,5
ID_100,2022-08-16,8
ID_100,2022-08-17,4
ID_100,2022-08-18,10
ID_100,2022-08-19,3
ID_100,2022-08-20,4
ID_100,2022-08-21,1
ID_100,2022-08-22,1
ID_100,2022-08-23,3
ID_100,2022-08-24,6
ID_100,2022-08-25,3
ID_100,2022-08-26,4
ID_100,2022-08-27,2
ID_100,2022-08-28,2
ID_100,2022-08-29,8
ID_100,2022-08-30,10
ID_100,2022-08-31,2
ID_100,2022-09-01,2
ID_100,2022-09-02,3
ID_100,2022-09-03,1
ID_100,2022-09-04,5
ID_100,2022-09-05,8
ID_100,2022-09-06,9
ID_100,2022-09-07,2
ID_100,2022-09-08,3
ID_100,2022-09-09,3
ID_100,2022-09-10,4
ID_100,2022-09-13,1
ID_100,2022-09-14,1
ID_100,2022-09-15,4
ID_100,2022-09-16,3
ID_100,2022-09-17,2
ID_100,2022-09-18,1
ID_100,2022-09-19,4
ID_101,2022-08-08,48
ID_101,2022-08-09,29
ID_101,2022-08-10,28
ID_101,2022-08-11,38
ID_101,2022-08-12,15
ID_101,2022-08-13,8
ID_101,2022-08-14,9
ID_101,2022-08-15,16
ID_101,2022-08-16,21
ID_101,2022-08-17,10
ID_101,2022-08-18,21
ID_101,2022-08-19,16
ID_101,2022-08-20,2
ID_101,2022-08-21,4
ID_101,2022-08-22,13
ID_101,2022-08-23,15
ID_101,2022-08-24,13
ID_101,2022-08-25,9
ID_101,2022-08-26,12
ID_101,2022-08-27,7
ID_101,2022-08-28,9
ID_101,2022-08-29,11
ID_101,2022-08-30,9
ID_101,2022-08-31,13
ID_101,2022-09-01,10
ID_101,2022-09-02,10
ID_101,2022-09-03,1
ID_101,2022-09-04,2
ID_101,2022-09-05,7
ID_101,2022-09-06,11
ID_101,2022-09-07,6
ID_101,2022-09-08,4
ID_101,2022-09-09,4
ID_101,2022-09-10,3
ID_101,2022-09-11,3
ID_101,2022-09-13,5
ID_101,2022-09-14,2
ID_101,2022-09-15,1
ID_101,2022-09-16,3
ID_102,2022-08-08,57
ID_102,2022-08-09,30
ID_102,2022-08-10,35
ID_102,2022-08-11,65
ID_102,2022-08-12,28
ID_102,2022-08-13,4
ID_102,2022-08-14,12
ID_102,2022-08-15,16
ID_102,2022-08-16,25
ID_102,2022-08-17,26
ID_102,2022-08-18,11
ID_102,2022-08-19,11
ID_102,2022-08-20,4
ID_102,2022-08-21,9
ID_102,2022-08-22,11
ID_102,2022-08-23,6
ID_102,2022-08-24,11
ID_102,2022-08-25,4
ID_102,2022-08-26,18
ID_102,2022-08-27,3
ID_102,2022-08-28,9
ID_102,2022-08-29,10
ID_102,2022-08-30,20
ID_102,2022-08-31,8
ID_102,2022-09-01,11
ID_102,2022-09-02,9
ID_102,2022-09-03,1
ID_102,2022-09-04,2
ID_102,2022-09-05,7
ID_102,2022-09-06,12
ID_102,2022-09-07,5
ID_102,2022-09-08,6
ID_102,2022-09-09,3
ID_102,2022-09-10,3
ID_102,2022-09-12,2
ID_102,2022-09-13,4
ID_102,2022-09-14,3
ID_102,2022-09-16,3
ID_103,2022-08-17,62
ID_103,2022-08-18,38
ID_103,2022-08-19,20
ID_103,2022-08-20,18
ID_103,2022-08-21,17
ID_103,2022-08-22,41
ID_103,2022-08-23,27
ID_103,2022-08-24,27
ID_103,2022-08-25,22
ID_103,2022-08-26,27
ID_103,2022-08-27,10
ID_103,2022-08-28,20
ID_103,2022-08-29,32
ID_103,2022-08-30,22
ID_103,2022-08-31,17
ID_103,2022-09-01,28
ID_103,2022-09-02,21
ID_103,2022-09-03,13
ID_103,2022-09-04,13
ID_103,2022-09-05,28
ID_103,2022-09-06,17
ID_103,2022-09-07,24
ID_103,2022-09-08,20
ID_103,2022-09-09,12
ID_103,2022-09-10,11
ID_103,2022-09-11,6
ID_103,2022-09-12,4
ID_103,2022-09-13,15
ID_103,2022-09-14,15
ID_103,2022-09-15,5
ID_103,2022-09-16,10
ID_103,2022-09-17,5
ID_103,2022-09-18,12
ID_103,2022-09-19,4
ID_106,2022-09-29,2
ID_104,2022-08-29,51
ID_104,2022-08-30,45
ID_104,2022-08-31,30
ID_104,2022-09-01,24
ID_104,2022-09-02,31
ID_104,2022-09-03,10
ID_104,2022-09-04,5
ID_104,2022-09-05,18
ID_104,2022-09-06,27
ID_104,2022-09-07,17
ID_104,2022-09-08,11
ID_104,2022-09-09,3
ID_104,2022-09-10,4
ID_104,2022-09-11,1
ID_104,2022-09-12,5
ID_104,2022-09-13,10
ID_104,2022-09-14,16
ID_104,2022-09-15,13
ID_104,2022-09-16,11
ID_104,2022-09-17,7
ID_104,2022-09-18,8
ID_104,2022-09-19,16
ID_104,2022-09-20,7
ID_104,2022-09-21,13
ID_104,2022-09-22,8
ID_104,2022-09-23,12
ID_104,2022-09-24,1
ID_104,2022-09-25,4
ID_104,2022-09-26,4
ID_104,2022-09-27,9
ID_104,2022-09-28,3
ID_104,2022-09-29,6
ID_104,2022-09-30,2
ID_104,2022-10-02,2
ID_104,2022-10-03,2
ID_104,2022-10-04,5
ID_104,2022-10-05,2
ID_104,2022-10-06,1
ID_104,2022-10-07,2
ID_104,2022-10-08,2
ID_104,2022-10-09,2
ID_107,2022-09-19,93
ID_107,2022-09-20,60
ID_107,2022-09-21,54
ID_107,2022-09-22,60
ID_107,2022-09-23,28
ID_107,2022-09-24,17
ID_107,2022-09-25,17
ID_107,2022-09-26,36
ID_107,2022-09-27,25
ID_107,2022-09-28,27
ID_107,2022-09-29,26
ID_107,2022-09-30,24
ID_107,2022-10-01,10
ID_107,2022-10-02,11
ID_107,2022-10-03,21
ID_107,2022-10-04,36
ID_107,2022-10-05,25
ID_107,2022-10-06,10
ID_107,2022-10-07,17
ID_107,2022-10-08,10
ID_107,2022-10-09,5
ID_107,2022-10-10,16
ID_107,2022-10-11,18
ID_107,2022-10-12,6
ID_107,2022-10-13,7
ID_107,2022-10-14,6
ID_107,2022-10-15,8
ID_107,2022-10-16,5
ID_107,2022-10-17,9
ID_107,2022-10-18,13
ID_107,2022-10-19,6
ID_107,2022-10-20,3
ID_107,2022-10-21,4
ID_107,2022-10-22,8
ID_107,2022-10-23,3
ID_107,2022-10-24,11
ID_107,2022-10-25,10
ID_107,2022-10-26,1
ID_107,2022-10-27,4
ID_107,2022-10-28,1
ID_107,2022-10-29,4
ID_107,2022-10-30,1
ID_107,2022-10-31,3
ID_105,2022-09-01,13
ID_105,2022-09-02,11
ID_105,2022-09-03,4
ID_105,2022-09-04,6
ID_105,2022-09-05,17
ID_105,2022-09-06,11
ID_105,2022-09-07,15
ID_105,2022-09-08,8
ID_105,2022-09-09,2
ID_105,2022-09-10,3
ID_105,2022-09-11,4
ID_105,2022-09-12,4
ID_105,2022-09-13,8
ID_105,2022-09-14,6
ID_105,2022-09-15,7
ID_105,2022-09-16,9
ID_105,2022-09-17,5
ID_105,2022-09-18,4
ID_105,2022-09-19,7
ID_105,2022-09-20,8
ID_105,2022-09-21,5
ID_105,2022-09-22,7
ID_105,2022-09-23,5
ID_105,2022-09-24,1
ID_105,2022-09-25,3
ID_105,2022-09-26,8
ID_105,2022-09-27,11
ID_105,2022-09-28,5
ID_105,2022-09-29,1
ID_105,2022-09-30,1
ID_105,2022-10-02,5
ID_105,2022-10-03,4
ID_108,2022-10-03,58
ID_108,2022-10-04,122
ID_108,2022-10-05,71
ID_108,2022-10-06,51
ID_108,2022-10-07,45
ID_108,2022-10-08,12
ID_108,2022-10-09,28
ID_108,2022-10-10,39
ID_108,2022-10-11,42
ID_108,2022-10-12,41
ID_108,2022-10-13,37
ID_108,2022-10-14,22
ID_108,2022-10-15,13
ID_108,2022-10-16,7
ID_108,2022-10-17,32
ID_108,2022-10-18,21
ID_108,2022-10-19,15
ID_108,2022-10-20,27
ID_108,2022-10-21,32
ID_108,2022-10-22,5
ID_108,2022-10-23,13
ID_108,2022-10-24,28
ID_108,2022-10-25,18
ID_108,2022-10-26,29
ID_108,2022-10-27,14
ID_108,2022-10-28,16
ID_108,2022-10-29,7
ID_108,2022-10-30,15
ID_108,2022-10-31,27
ID_108,2022-11-01,27
ID_108,2022-11-02,19
ID_108,2022-11-03,11
ID_108,2022-11-04,15
ID_108,2022-11-05,8
ID_108,2022-11-06,11
ID_108,2022-11-07,10
ID_108,2022-11-08,15
ID_108,2022-11-09,19
ID_108,2022-11-10,20
ID_108,2022-11-11,11
ID_108,2022-11-12,7
ID_108,2022-11-13,14
ID_108,2022-11-14,14
ID_109,2022-10-04,46
ID_109,2022-10-05,25
ID_109,2022-10-06,27
ID_109,2022-10-07,25
ID_109,2022-10-08,13
ID_109,2022-10-09,9
ID_109,2022-10-10,15
ID_109,2022-10-11,15
ID_109,2022-10-12,11
ID_109,2022-10-13,14
ID_109,2022-10-14,22
ID_109,2022-10-15,11
ID_109,2022-10-16,6
ID_109,2022-10-17,5
ID_109,2022-10-18,12
ID_109,2022-10-19,13
ID_109,2022-10-20,10
ID_109,2022-10-21,19
ID_109,2022-10-22,4
ID_109,2022-10-23,1
ID_109,2022-10-24,10
ID_109,2022-10-25,8
ID_109,2022-10-26,5
ID_109,2022-10-27,8
ID_109,2022-10-28,6
ID_109,2022-10-29,7
ID_109,2022-10-30,1
ID_109,2022-10-31,7
ID_109,2022-11-01,2
ID_109,2022-11-02,5
ID_109,2022-11-03,5
ID_109,2022-11-04,5
ID_109,2022-11-05,3
ID_109,2022-11-06,2
ID_109,2022-11-07,7
ID_109,2022-11-08,2
ID_109,2022-11-09,6
ID_109,2022-11-10,2
ID_109,2022-11-11,5
ID_109,2022-11-12,2
ID_109,2022-11-14,2
ID_110,2022-10-11,3
ID_110,2022-10-12,20
ID_110,2022-10-13,13
ID_110,2022-10-14,20
ID_110,2022-10-15,7
ID_110,2022-10-16,3
ID_110,2022-10-17,9
ID_110,2022-10-18,8
ID_110,2022-10-19,6
ID_110,2022-10-20,8
ID_110,2022-10-21,11
ID_110,2022-10-22,4
ID_110,2022-10-23,2
ID_110,2022-10-24,10
ID_110,2022-10-25,3
ID_110,2022-10-26,3
ID_110,2022-10-27,4
